estid,dayOfWeek,dayOfMonth,timeOfDay,url_category,domain_category,os,deviceType,li_age,li_gender,li_income,city_location,city_size,city_tech,city_urban,organization
ZGgADWSQt6sAAAAIH3tSAw==,6,15,2,5,9,0,1,2,0,1,0,2,0,1,0
ZGgADWSQt6sAAAAIH3tSAw==,6,8,2,5,9,0,1,2,0,1,0,2,0,1,0
ZGgADWSQt6sAAAAIH3tSAw==,6,8,2,5,9,0,1,2,0,1,0,2,0,1,0
ZGgADWSvasIAAAAIBDdJAw==,2,18,0,15,11,0,1,4,0,5,2,1,0,2,0
ZGgADWSvasIAAAAIBDdJAw==,3,12,0,8,11,0,1,4,0,5,2,1,0,2,0
ZGgADWSvasIAAAAIBDdJAw==,0,16,1,15,11,0,1,4,0,5,2,1,0,2,0
ZGgADWSvasIAAAAIBDdJAw==,2,25,1,13,15,0,1,4,0,5,2,1,0,2,0
ZGgADWSvasIAAAAIBDdJAw==,3,12,0,16,15,0,1,4,0,5,2,1,0,2,0
ZGgADWSvasIAAAAIBDdJAw==,4,27,2,15,11,0,1,4,0,5,2,1,0,2,0
ZGgADWSvasIAAAAIBDdJAw==,5,4,1,8,11,0,1,4,0,5,2,1,0,2,0
ZGgADWSvasIAAAAIBDdJAw==,5,4,1,15,11,0,1,4,0,5,2,1,0,2,0
ZGgADWT4aTEAAAAIBer4Aw==,4,27,0,14,15,0,1,2,0,1,2,0,0,2,0
ZGgADWT4aTEAAAAIBer4Aw==,4,3,0,14,15,0,1,2,0,1,2,0,0,2,0
ZGgADWT4aTEAAAAIBer4Aw==,4,3,0,14,15,0,1,2,0,1,2,0,0,2,0
ZGgADWT4aTEAAAAIBer4Aw==,5,14,0,16,4,0,1,2,0,1,2,0,0,2,0
ZGgADWT4aTEAAAAIBer4Aw==,4,3,0,14,15,0,1,2,0,1,2,0,0,2,0
ZGgADWT4aTEAAAAIBer4Aw==,6,29,1,16,4,0,1,2,0,1,2,0,0,2,0
ZGgADWUgn4IAAAAINiW/Aw==,4,20,1,8,23,0,1,5,0,1,1,0,0,2,0
ZGgADWUgn4IAAAAINiW/Aw==,0,30,0,12,5,0,1,5,0,1,1,0,0,2,0
ZGgADWUgn4IAAAAINiW/Aw==,0,16,1,22,23,0,1,5,0,1,1,0,0,2,0
ZGgADWUgn4IAAAAINiW/Aw==,0,16,1,22,23,0,1,5,0,1,1,0,0,2,0
ZGgADWUgn4IAAAAINiW/Aw==,5,28,2,12,5,0,1,5,0,1,1,0,0,2,0
ZGgADWUgn4IAAAAINiW/Aw==,1,17,1,22,5,0,1,5,0,1,1,0,0,2,0
ZGgADWUgn4IAAAAINiW/Aw==,5,28,1,22,23,0,1,5,0,1,1,0,0,2,0
ZGgADWUrURwAAAAIEQ6cAw==,6,29,1,0,6,0,1,4,0,5,1,1,0,1,0
ZGgADWUrURwAAAAIEQ6cAw==,4,13,2,9,9,0,1,4,0,5,1,1,0,1,0
ZGgADWUrURwAAAAIEQ6cAw==,6,29,1,6,6,0,1,4,0,5,1,1,0,1,0
ZGgADWUrURwAAAAIEQ6cAw==,6,29,1,6,6,0,1,4,0,5,1,1,0,1,0
ZGgADWUrURwAAAAIEQ6cAw==,6,29,1,0,6,0,1,4,0,5,1,1,0,1,0
ZGgADWUrURwAAAAIEQ6cAw==,6,29,1,6,6,0,1,4,0,5,1,1,0,1,0
ZGgADWUrURwAAAAIEQ6cAw==,4,13,2,9,9,0,1,4,0,5,1,1,0,1,0
ZGgADWUrURwAAAAIEQ6cAw==,6,29,1,0,6,0,1,4,0,5,1,1,0,1,0
ZGgADWUrURwAAAAIEQ6cAw==,6,29,1,6,6,0,1,4,0,5,1,1,0,1,0
ZGgADWUrURwAAAAIEQ6cAw==,6,29,1,0,6,0,1,4,0,5,1,1,0,1,0
ZGgADWUrURwAAAAIEQ6cAw==,6,29,1,0,6,0,1,4,0,5,1,1,0,1,0
ZGgADWUrURwAAAAIEQ6cAw==,6,29,1,6,6,0,1,4,0,5,1,1,0,1,0
ZGgADWUrURwAAAAIEQ6cAw==,6,29,1,6,6,0,1,4,0,5,1,1,0,1,0
ZGgADWVfVocAAAAIBwiCAw==,2,1,1,4,4,0,1,2,1,0,2,1,0,2,0
ZGgADWVfVocAAAAIBwiCAw==,3,2,1,18,19,0,1,2,1,0,2,1,0,2,0
ZGgADWVfVocAAAAIBwiCAw==,2,1,1,6,19,0,1,2,1,0,2,1,0,2,0
ZGgADWVfVocAAAAIBwiCAw==,2,1,1,18,19,0,1,2,1,0,2,1,0,2,0
ZGgADWVfVocAAAAIBwiCAw==,2,1,1,5,4,0,1,2,1,0,2,1,0,2,0
ZGgADWVsrhQAAAAIDUyLAw==,0,30,0,16,4,0,1,3,0,5,0,0,0,1,0
ZGgADWVsrhQAAAAIDUyLAw==,6,29,1,16,4,0,1,3,0,5,0,0,0,1,0
ZGgADWVsrhQAAAAIDUyLAw==,2,1,1,17,19,0,1,3,0,5,0,0,0,1,0
ZGgADWVsrhQAAAAIDUyLAw==,0,30,1,16,3,0,1,3,0,5,0,0,0,1,0
ZGgADWVsrhQAAAAIDUyLAw==,2,1,1,4,19,0,1,3,0,5,0,0,0,1,0
ZGgADWVsrhQAAAAIDUyLAw==,2,1,1,12,19,0,1,3,0,5,0,0,0,1,0
ZGgADWVsrhQAAAAIDUyLAw==,0,30,1,16,3,0,1,3,0,5,0,0,0,1,0
ZGgADWVsrhQAAAAIDUyLAw==,0,23,1,16,4,0,1,3,0,5,0,0,0,1,0
ZGgADWVsrhQAAAAIDUyLAw==,0,6,0,2,4,0,1,3,0,5,0,0,0,1,0
ZGgADWVsrhQAAAAIDUyLAw==,0,6,1,16,4,0,1,3,0,5,0,0,0,1,0
ZGgADWVsrhQAAAAIDUyLAw==,0,6,1,16,4,0,1,3,0,5,0,0,0,1,0
ZGgADWVsrhQAAAAIDUyLAw==,2,1,1,4,19,0,1,3,0,5,0,0,0,1,0
ZGgADWVsrhQAAAAIDUyLAw==,2,1,1,17,19,0,1,3,0,5,0,0,0,1,0
ZGgADWWHauwAAAAIBoULAw==,1,7,1,8,15,0,1,5,0,2,1,0,1,2,0
ZGgADWWHauwAAAAIBoULAw==,1,24,0,8,4,0,1,5,0,2,1,0,1,2,0
ZGgADWWHauwAAAAIBoULAw==,1,24,0,8,4,0,1,5,0,2,1,0,1,2,0
ZGgADWWHauwAAAAIBoULAw==,1,24,1,8,15,0,1,5,0,2,1,0,1,2,0
ZGgADmO7U9gAAAAIFApnAw==,1,0,1,21,4,3,0,5,0,3,1,0,0,1,0
ZGgADmO7U9gAAAAIFApnAw==,1,17,1,15,0,3,0,5,0,3,1,0,0,1,0
ZGgADmO7U9gAAAAIFApnAw==,1,17,1,0,0,3,0,5,0,3,1,0,0,1,0
ZGgADmO7U9gAAAAIFApnAw==,1,17,1,15,0,3,0,5,0,3,1,0,0,1,0
ZGgADmO7U9gAAAAIFApnAw==,1,17,1,0,0,3,0,5,0,3,1,0,0,1,0
ZGgADmO7U9gAAAAIFApnAw==,1,7,1,12,0,3,0,5,0,3,1,0,0,1,0
ZGgADmO7U9gAAAAIFApnAw==,2,1,1,1,4,3,0,5,0,3,1,0,0,1,0
ZGgADmO7U9gAAAAIFApnAw==,1,17,1,12,0,3,0,5,0,3,1,0,0,1,0
ZGgADmO7U9gAAAAIFApnAw==,1,10,1,12,0,3,0,5,0,3,1,0,0,1,0
ZGgADmO7U9gAAAAIFApnAw==,1,10,1,12,0,3,0,5,0,3,1,0,0,1,0
ZGgADmO7U9gAAAAIFApnAw==,1,10,1,15,0,3,0,5,0,3,1,0,0,1,0
ZGgADmP3Y+cAAAAJGhcpAw==,1,0,1,14,15,1,0,5,0,4,2,0,0,2,0
ZGgADmP3Y+cAAAAJGhcpAw==,0,9,0,14,15,1,0,5,0,4,2,0,0,2,0
ZGgADmP3Y+cAAAAJGhcpAw==,0,9,0,14,15,1,0,5,0,4,2,0,0,2,0
ZGgADmP3Y+cAAAAJGhcpAw==,4,3,1,0,17,1,0,5,0,4,2,0,0,2,0
ZGgADmP3Y+cAAAAJGhcpAw==,4,3,1,14,17,1,0,5,0,4,2,0,0,2,0
ZGgADmP3Y+cAAAAJGhcpAw==,3,12,1,14,15,1,0,5,0,4,2,0,0,2,0
ZGgADmP3Y+cAAAAJGhcpAw==,4,3,1,14,15,1,0,5,0,4,2,0,0,2,0
ZGgADmP3Y+cAAAAJGhcpAw==,2,25,0,14,15,1,0,5,0,4,2,0,0,2,0
ZGgADmP3Y+cAAAAJGhcpAw==,0,9,0,14,15,1,0,5,0,4,2,0,0,2,0
ZGgADmP3Y+cAAAAJGhcpAw==,5,28,1,14,15,1,0,5,0,4,2,0,0,2,0
ZGgADmP3Y+cAAAAJGhcpAw==,6,5,0,14,15,1,0,5,0,4,2,0,0,2,0
ZGgADmPIsKYAAAAJf71tAw==,5,4,1,13,13,4,0,3,0,3,0,0,0,2,0
ZGgADmPIsKYAAAAJf71tAw==,5,4,2,6,13,4,0,3,0,3,0,0,0,2,0
ZGgADmPIsKYAAAAJf71tAw==,2,1,1,13,17,4,0,3,0,3,0,0,0,2,0
ZGgADmPIsKYAAAAJf71tAw==,2,1,1,13,17,4,0,3,0,3,0,0,0,2,0
ZGgADmPIsKYAAAAJf71tAw==,2,1,2,13,17,4,0,3,0,3,0,0,0,2,0
ZGgADmPIsKYAAAAJf71tAw==,1,0,1,13,17,4,0,3,0,3,0,0,0,2,0
ZGgADmPLUfoAAAAJJOBbAw==,6,29,2,1,15,0,1,5,1,2,2,1,0,1,0
ZGgADmPLUfoAAAAJJOBbAw==,0,9,2,14,5,0,1,5,1,2,2,1,0,1,0
ZGgADmPLUfoAAAAJJOBbAw==,6,5,2,16,15,0,1,5,1,2,2,1,0,1,0
ZGgADmPLUfoAAAAJJOBbAw==,3,2,1,1,15,0,1,5,1,2,2,1,0,1,0
ZGgADmPLUfoAAAAJJOBbAw==,0,9,2,14,5,0,1,5,1,2,2,1,0,1,0
ZGgADmPLUfoAAAAJJOBbAw==,4,13,2,22,15,0,1,5,1,2,2,1,0,1,0
ZGgADmPLUfoAAAAJJOBbAw==,3,2,1,1,15,0,1,5,1,2,2,1,0,1,0
ZGgADmPLUfoAAAAJJOBbAw==,2,11,2,16,15,0,1,5,1,2,2,1,0,1,0
ZGgADmPLUfoAAAAJJOBbAw==,0,16,2,14,5,0,1,5,1,2,2,1,0,1,0
ZGgADmPdIr8AAAAJGWM2Aw==,1,17,1,22,15,4,0,5,0,4,1,1,0,1,1
ZGgADmPdIr8AAAAJGWM2Aw==,3,12,1,22,15,4,0,5,0,4,1,1,0,1,1
ZGgADmPdIr8AAAAJGWM2Aw==,4,20,1,12,23,4,0,5,0,4,1,1,0,1,1
ZGgADmPdIr8AAAAJGWM2Aw==,4,20,1,22,23,4,0,5,0,4,1,1,0,1,1
ZGgADmPdIr8AAAAJGWM2Aw==,2,18,2,12,23,4,0,5,0,4,1,1,0,1,1
ZGgADmPdKLsAAAAJGdB1Aw==,5,4,1,10,22,0,1,4,1,0,0,2,0,0,1
ZGgADmPdKLsAAAAJGdB1Aw==,5,4,1,10,22,0,1,4,1,0,0,2,0,0,1
ZGgADmPdKLsAAAAJGdB1Aw==,5,4,1,10,22,0,1,4,1,0,0,2,0,0,1
ZGgADmPdKLsAAAAJGdB1Aw==,2,1,1,5,5,0,1,4,1,0,0,2,0,0,1
ZGgADmPdKLsAAAAJGdB1Aw==,2,1,1,19,5,0,1,4,1,0,0,2,0,0,1
ZGgADmPdKLsAAAAJGdB1Aw==,5,28,2,1,22,0,1,4,1,0,0,2,0,0,1
ZGgADmPdKLsAAAAJGdB1Aw==,5,28,2,1,22,0,1,4,1,0,0,2,0,0,1
ZGgADmPdKLsAAAAJGdB1Aw==,5,28,2,1,22,0,1,4,1,0,0,2,0,0,1
ZGgADmR6hqQAAAAIJuLKAw==,2,11,2,22,10,0,1,5,1,0,2,1,0,2,0
ZGgADmR6hqQAAAAIJuLKAw==,2,11,2,22,10,0,1,5,1,0,2,1,0,2,0
ZGgADmR6hqQAAAAIJuLKAw==,0,6,1,21,17,0,1,5,1,0,2,1,0,2,0
ZGgADmR6hqQAAAAIJuLKAw==,1,0,1,0,13,0,1,5,1,0,2,1,0,2,0
ZGgADmR6hqQAAAAIJuLKAw==,1,0,1,13,13,0,1,5,1,0,2,1,0,2,0
ZGgADmR6hqQAAAAIJuLKAw==,0,6,1,21,17,0,1,5,1,0,2,1,0,2,0
ZGgADmR7TOUAAAAIBLQ6Aw==,4,3,0,15,15,4,0,3,0,2,1,2,0,2,0
ZGgADmR7TOUAAAAIBLQ6Aw==,5,28,1,0,15,4,0,3,0,2,1,2,0,2,0
ZGgADmR7TOUAAAAIBLQ6Aw==,4,3,0,14,15,4,0,3,0,2,1,2,0,2,0
ZGgADmR7TOUAAAAIBLQ6Aw==,3,19,1,4,4,4,0,3,0,2,1,2,0,2,0
ZGgADmR7TOUAAAAIBLQ6Aw==,3,19,1,6,4,4,0,3,0,2,1,2,0,2,0
ZGgADmR7TOUAAAAIBLQ6Aw==,3,19,1,4,4,4,0,3,0,2,1,2,0,2,0
ZGgADmR9GBUAAAAJIaJ0Aw==,4,3,0,22,15,0,1,4,0,2,0,0,0,2,0
ZGgADmR9GBUAAAAJIaJ0Aw==,6,15,2,22,15,0,1,4,0,2,0,0,0,2,0
ZGgADmR9GBUAAAAJIaJ0Aw==,5,4,1,22,15,0,1,4,0,2,0,0,0,2,0
ZGgADmR9GBUAAAAJIaJ0Aw==,1,0,2,22,10,0,1,4,0,2,0,0,0,2,0
ZGgADmR9GBUAAAAJIaJ0Aw==,1,0,2,22,10,0,1,4,0,2,0,0,0,2,0
ZGgADmR9GBUAAAAJIaJ0Aw==,0,30,1,22,10,0,1,4,0,2,0,0,0,2,0
ZGgADmR9GBUAAAAJIaJ0Aw==,0,30,1,22,10,0,1,4,0,2,0,0,0,2,0
ZGgADmSOEyAAAAAIHIAGAw==,4,20,2,16,4,0,1,5,0,0,2,2,0,1,3
ZGgADmSOEyAAAAAIHIAGAw==,0,6,1,16,4,0,1,5,0,0,2,2,0,1,3
ZGgADmSOEyAAAAAIHIAGAw==,2,1,3,7,4,0,1,5,0,0,2,2,0,1,3
ZGgADmSOEyAAAAAIHIAGAw==,4,20,0,16,3,0,1,5,0,0,2,2,0,1,3
ZGgADmSOEyAAAAAIHIAGAw==,3,12,2,16,3,0,1,5,0,0,2,2,0,1,3
ZGgADmSOEyAAAAAIHIAGAw==,0,6,0,16,4,0,1,5,0,0,2,2,0,1,3
ZGgADmSOEyAAAAAIHIAGAw==,0,6,0,16,4,0,1,5,0,0,2,2,0,1,3
ZGgADmSOEyAAAAAIHIAGAw==,6,29,1,16,4,0,1,5,0,0,2,2,0,1,3
ZGgADmSOEyAAAAAIHIAGAw==,6,29,1,2,4,0,1,5,0,0,2,2,0,1,3
ZGgADmSOEyAAAAAIHIAGAw==,6,29,1,16,4,0,1,5,0,0,2,2,0,1,3
ZGgADmSOEyAAAAAIHIAGAw==,6,29,1,2,4,0,1,5,0,0,2,2,0,1,3
ZGgADmSPcTYAAAAIDSz8Aw==,1,26,1,14,15,0,1,5,0,5,1,1,0,1,0
ZGgADmSPcTYAAAAIDSz8Aw==,5,14,2,1,21,0,1,5,0,5,1,1,0,1,0
ZGgADmSPcTYAAAAIDSz8Aw==,6,22,0,14,15,0,1,5,0,5,1,1,0,1,0
ZGgADmSPcTYAAAAIDSz8Aw==,4,20,1,14,15,0,1,5,0,5,1,1,0,1,0
ZGgADmSPcTYAAAAIDSz8Aw==,4,13,2,1,21,0,1,5,0,5,1,1,0,1,0
ZGgADmSPcTYAAAAIDSz8Aw==,4,13,1,14,15,0,1,5,0,5,1,1,0,1,0
ZGgADmSPcTYAAAAIDSz8Aw==,6,22,0,14,15,0,1,5,0,5,1,1,0,1,0
ZGgADmSPcTYAAAAIDSz8Aw==,6,15,1,14,15,0,1,5,0,5,1,1,0,1,0
ZGgADmSPcTYAAAAIDSz8Aw==,1,26,1,14,15,0,1,5,0,5,1,1,0,1,0
ZGgADmViq44AAAAIBZjCAw==,3,12,3,14,15,0,1,3,0,2,1,1,0,1,0
ZGgADmViq44AAAAIBZjCAw==,0,9,0,14,15,0,1,3,0,2,1,1,0,1,0
ZGgADmViq44AAAAIBZjCAw==,6,8,0,14,15,0,1,3,0,2,1,1,0,1,0
ZGgADmViq44AAAAIBZjCAw==,3,12,1,14,14,0,1,3,0,2,1,1,0,1,0
ZGgADmViq44AAAAIBZjCAw==,0,9,0,14,15,0,1,3,0,2,1,1,0,1,0
ZGgADmViq44AAAAIBZjCAw==,2,18,0,14,15,0,1,3,0,2,1,1,0,1,0
ZGgADmViq44AAAAIBZjCAw==,1,17,0,14,15,0,1,3,0,2,1,1,0,1,0
ZGgADmViq44AAAAIBZjCAw==,4,20,1,14,15,0,1,3,0,2,1,1,0,1,0
ZGgADmViq44AAAAIBZjCAw==,0,23,0,14,14,0,1,3,0,2,1,1,0,1,0
ZGgADmViq44AAAAIBZjCAw==,5,28,0,14,15,0,1,3,0,2,1,1,0,1,0
ZGgADmViq44AAAAIBZjCAw==,1,17,0,14,15,0,1,3,0,2,1,1,0,1,0
ZGgADmViq44AAAAIBZjCAw==,6,8,1,14,15,0,1,3,0,2,1,1,0,1,0
ZGgADmViq44AAAAIBZjCAw==,3,12,0,14,15,0,1,3,0,2,1,1,0,1,0
ZGgADmViq44AAAAIBZjCAw==,6,22,1,14,15,0,1,3,0,2,1,1,0,1,0
ZGgADmViq44AAAAIBZjCAw==,1,17,0,14,14,0,1,3,0,2,1,1,0,1,0
ZGgADmViq44AAAAIBZjCAw==,5,21,0,14,15,0,1,3,0,2,1,1,0,1,0
ZGgADmViq44AAAAIBZjCAw==,6,22,0,14,15,0,1,3,0,2,1,1,0,1,0
ZGgADmViq44AAAAIBZjCAw==,5,28,0,14,15,0,1,3,0,2,1,1,0,1,0
ZGgADmViq44AAAAIBZjCAw==,1,26,1,14,15,0,1,3,0,2,1,1,0,1,0
ZGgADmViq44AAAAIBZjCAw==,1,26,1,14,15,0,1,3,0,2,1,1,0,1,0
ZGgADmViq44AAAAIBZjCAw==,6,29,0,4,14,0,1,3,0,2,1,1,0,1,0
ZGgADmViq44AAAAIBZjCAw==,4,20,0,14,15,0,1,3,0,2,1,1,0,1,0
ZGgAEGRr41AAAAAIMCYQAw==,5,14,1,4,13,1,0,3,0,4,2,1,0,1,0
ZGgAEGRr41AAAAAIMCYQAw==,5,14,1,4,13,1,0,3,0,4,2,1,0,1,0
ZGgAEGRr41AAAAAIMCYQAw==,5,14,1,13,13,1,0,3,0,4,2,1,0,1,0
ZGgAEGRr41AAAAAIMCYQAw==,6,5,2,15,12,1,0,3,0,4,2,1,0,1,0
ZGgAEGRr41AAAAAIMCYQAw==,3,12,1,13,13,1,0,3,0,4,2,1,0,1,0
ZGgAEGRr41AAAAAIMCYQAw==,4,13,1,4,12,1,0,3,0,4,2,1,0,1,0
ZGgAEGRr41AAAAAIMCYQAw==,1,17,2,14,12,1,0,3,0,4,2,1,0,1,0
ZGgAEGRr41AAAAAIMCYQAw==,3,12,1,4,13,1,0,3,0,4,2,1,0,1,0
ZGgAEGSkwmcAAAAIBYWaAw==,0,30,1,4,10,0,1,2,1,0,0,0,0,2,0
ZGgAEGSkwmcAAAAIBYWaAw==,0,30,1,6,10,0,1,2,1,0,0,0,0,2,0
ZGgAEGSkwmcAAAAIBYWaAw==,0,30,1,22,10,0,1,2,1,0,0,0,0,2,0
ZGgAEGSkwmcAAAAIBYWaAw==,0,16,0,22,23,0,1,2,1,0,0,0,0,2,0
ZGgAEGSkwmcAAAAIBYWaAw==,5,14,1,8,23,0,1,2,1,0,0,0,0,2,0
ZGgAEGSkwmcAAAAIBYWaAw==,5,14,0,22,23,0,1,2,1,0,0,0,0,2,0
ZGgAEGSkwmcAAAAIBYWaAw==,4,20,1,22,23,0,1,2,1,0,0,0,0,2,0
ZGgAEGSkwmcAAAAIBYWaAw==,6,8,2,22,23,0,1,2,1,0,0,0,0,2,0
ZGgAEGSkwmcAAAAIBYWaAw==,4,20,1,22,23,0,1,2,1,0,0,0,0,2,0
ZGgAEGSkwmcAAAAIBYWaAw==,6,15,1,6,10,0,1,2,1,0,0,0,0,2,0
ZGgAFWP3XrYAAAAIEBCuAw==,5,28,1,7,4,4,0,5,1,4,0,1,1,1,0
ZGgAFWP3XrYAAAAIEBCuAw==,5,28,1,7,4,4,0,5,1,4,0,1,1,1,0
ZGgAFWP3XrYAAAAIEBCuAw==,2,1,1,7,9,4,0,5,1,4,0,1,1,1,0
ZGgAFWP3XrYAAAAIEBCuAw==,5,28,0,7,4,4,0,5,1,4,0,1,1,1,0
ZGgAFWP3XrYAAAAIEBCuAw==,5,28,1,7,4,4,0,5,1,4,0,1,1,1,0
ZGgAFWP3XrYAAAAIEBCuAw==,2,1,1,12,9,4,0,5,1,4,0,1,1,1,0
ZGgAFWP3XrYAAAAIEBCuAw==,2,1,1,7,9,4,0,5,1,4,0,1,1,1,0
ZGgAFWP3XrYAAAAIEBCuAw==,5,28,1,7,4,4,0,5,1,4,0,1,1,1,0
ZGgAFWP3XrYAAAAIEBCuAw==,5,28,1,7,4,4,0,5,1,4,0,1,1,1,0
ZGhABmVWSJ4AAAAICFNfAw==,4,20,1,4,24,0,1,3,1,1,0,1,0,1,0
ZGhABmVWSJ4AAAAICFNfAw==,4,20,1,16,24,0,1,3,1,1,0,1,0,1,0
ZGhABmVWSJ4AAAAICFNfAw==,6,29,1,2,2,0,1,3,1,1,0,1,0,1,0
ZGhABmVWSJ4AAAAICFNfAw==,6,29,1,2,2,0,1,3,1,1,0,1,0,1,0
ZGhABmVWSJ4AAAAICFNfAw==,6,29,1,2,2,0,1,3,1,1,0,1,0,1,0
ZGhABmVWSJ4AAAAICFNfAw==,6,29,1,2,2,0,1,3,1,1,0,1,0,1,0
ZGiAA2TvarUAAAAJC1RSAw==,4,3,1,1,9,1,0,5,0,1,3,0,1,2,0
ZGiAA2TvarUAAAAJC1RSAw==,4,3,1,1,9,1,0,5,0,1,3,0,1,2,0
ZGiAA2TvarUAAAAJC1RSAw==,4,3,1,1,4,1,0,5,0,1,3,0,1,2,0
ZGiAA2TvarUAAAAJC1RSAw==,4,3,1,1,9,1,0,5,0,1,3,0,1,2,0
ZGiAA2TvarUAAAAJC1RSAw==,4,3,1,1,9,1,0,5,0,1,3,0,1,2,0
ZGiAA2TvarUAAAAJC1RSAw==,4,3,1,1,4,1,0,5,0,1,3,0,1,2,0
ZGiAA2TvarUAAAAJC1RSAw==,4,3,1,1,4,1,0,5,0,1,3,0,1,2,0
ZGiAA2UoRYkAAAAIBKuUAw==,2,1,1,9,5,1,0,0,1,4,3,0,1,2,0
ZGiAA2UoRYkAAAAIBKuUAw==,2,1,1,20,5,1,0,0,1,4,3,0,1,2,0
ZGiAA2UoRYkAAAAIBKuUAw==,2,1,1,20,5,1,0,0,1,4,3,0,1,2,0
ZGiAA2UoRYkAAAAIBKuUAw==,1,0,1,15,14,1,0,0,1,4,3,0,1,2,0
ZGiAA2UoRYkAAAAIBKuUAw==,1,0,1,15,14,1,0,0,1,4,3,0,1,2,0
ZGiAA2UoRYkAAAAIBKuUAw==,1,0,1,15,14,1,0,0,1,4,3,0,1,2,0
ZGiAA2UoRYkAAAAIBKuUAw==,1,0,1,15,14,1,0,0,1,4,3,0,1,2,0
ZGiAA2UqA1sAAAAIWI2wAw==,2,11,0,14,15,0,1,3,1,0,3,0,1,2,0
ZGiAA2UqA1sAAAAIWI2wAw==,1,17,0,14,15,0,1,3,1,0,3,0,1,2,0
ZGiAA2UqA1sAAAAIWI2wAw==,6,8,0,14,14,0,1,3,1,0,3,0,1,2,0
ZGiAA2UqA1sAAAAIWI2wAw==,6,15,0,14,15,0,1,3,1,0,3,0,1,2,0
ZGiAA2UqA1sAAAAIWI2wAw==,6,22,0,14,14,0,1,3,1,0,3,0,1,2,0
ZGiAA2UqA1sAAAAIWI2wAw==,6,10,0,14,15,0,1,3,1,0,3,0,1,2,0
ZGiAA2UqA1sAAAAIWI2wAw==,6,5,0,14,15,0,1,3,1,0,3,0,1,2,0
ZGiAA2UqA1sAAAAIWI2wAw==,1,17,0,14,15,0,1,3,1,0,3,0,1,2,0
ZGiAA2UqA1sAAAAIWI2wAw==,2,18,0,14,15,0,1,3,1,0,3,0,1,2,0
ZGiAA2UqA1sAAAAIWI2wAw==,2,1,1,14,15,0,1,3,1,0,3,0,1,2,0
ZGiAA2UqA1sAAAAIWI2wAw==,6,29,0,14,15,0,1,3,1,0,3,0,1,2,0
ZGiAA2UqA1sAAAAIWI2wAw==,0,23,0,14,14,0,1,3,1,0,3,0,1,2,0
ZGiAA2VAeCMAAAAIHly0Aw==,6,5,1,4,7,0,1,4,1,0,3,1,0,1,0
ZGiAA2VAeCMAAAAIHly0Aw==,0,6,1,4,7,0,1,4,1,0,3,1,0,1,0
ZGiAA2VAeCMAAAAIHly0Aw==,6,5,1,5,14,0,1,4,1,0,3,1,0,1,0
ZGiAA2VAeCMAAAAIHly0Aw==,6,5,1,5,14,0,1,4,1,0,3,1,0,1,0
ZGiAA2VAeCMAAAAIHly0Aw==,0,6,1,4,7,0,1,4,1,0,3,1,0,1,0
ZGiAA2VAeCMAAAAIHly0Aw==,0,6,1,4,7,0,1,4,1,0,3,1,0,1,0
ZGiAA2VCZtkAAAAIcWgLAw==,6,29,1,16,4,0,1,5,0,4,1,1,0,2,0
ZGiAA2VCZtkAAAAIcWgLAw==,0,16,1,22,15,0,1,5,0,4,1,1,0,2,0
ZGiAA2VCZtkAAAAIcWgLAw==,1,17,1,22,15,0,1,5,0,4,1,1,0,2,0
ZGiAA2VCZtkAAAAIcWgLAw==,2,25,2,22,15,0,1,5,0,4,1,1,0,2,0
ZGiAA2VCZtkAAAAIcWgLAw==,5,28,1,22,15,0,1,5,0,4,1,1,0,2,0
ZGiAA2VCZtkAAAAIcWgLAw==,5,28,1,2,4,0,1,5,0,4,1,1,0,2,0
ZGiAA2VRMZwAAAAIDTsRAw==,3,12,1,12,12,0,1,1,0,5,3,0,0,1,0
ZGiAA2VRMZwAAAAIDTsRAw==,3,12,1,12,12,0,1,1,0,5,3,0,0,1,0
ZGiAA2VRMZwAAAAIDTsRAw==,3,12,1,15,12,0,1,1,0,5,3,0,0,1,0
ZGiAA2VRMZwAAAAIDTsRAw==,3,12,1,5,12,0,1,1,0,5,3,0,0,1,0
ZGiAA2VRMZwAAAAIDTsRAw==,3,12,1,12,12,0,1,1,0,5,3,0,0,1,0
ZGiAA2VRMZwAAAAIDTsRAw==,3,12,1,15,12,0,1,1,0,5,3,0,0,1,0
ZGiAA2VRMZwAAAAIDTsRAw==,3,12,1,12,12,0,1,1,0,5,3,0,0,1,0
ZGiAA2VRMZwAAAAIDTsRAw==,3,12,1,12,12,0,1,1,0,5,3,0,0,1,0
ZGiAA2VRMZwAAAAIDTsRAw==,3,12,1,15,12,0,1,1,0,5,3,0,0,1,0
ZGiAA2VRMZwAAAAIDTsRAw==,3,12,1,12,12,0,1,1,0,5,3,0,0,1,0
ZGiAA2VRMZwAAAAIDTsRAw==,3,12,1,15,12,0,1,1,0,5,3,0,0,1,0
ZGiAA2VRMZwAAAAIDTsRAw==,3,12,1,12,12,0,1,1,0,5,3,0,0,1,0
ZGiAA2VRMZwAAAAIDTsRAw==,3,12,1,15,12,0,1,1,0,5,3,0,0,1,0
ZGiAA2VRMZwAAAAIDTsRAw==,3,12,1,15,0,0,1,1,0,5,3,0,0,1,0
ZGiAA2VRMZwAAAAIDTsRAw==,3,12,1,12,0,0,1,1,0,5,3,0,0,1,0
ZGiAAGUl+7IAAAAIEMsoAw==,0,6,1,19,5,1,0,2,1,0,3,0,0,1,0
